2;Produto ruim; Nao gostei. 
1;Muito decepcionado ; Não gostei, o aparelho não é original, só foi instalado um software no aparelho do j5 a bateria não aguenta nada , estou me sentindo lesado! !!!!!!. 
5;O celular é excelente !; O celular é excelente !. 
5;Bom; Bom recomendo produto excelente de verdade. 
1;Veio com defeito só funcionava um chip tô a troca ; Veio com problema só funcionava um chip estou esperando a troca ou o dinheiro dê volta. 
5;Excelente, ótimo custo benefício! ; Excelente, ótimo custo benefício!. 
5;MELHOR CUSTO BENEFICIO; Melhor custo beneficio do mercado. 
5;Excelente; Fonciona perfeito bom. 
4;Bom; Produto muito bom. 
2;Mais ou menos.; Bom, mas nao è o espera do, pelo preco poderia ser melhor. 
4;ótimo!; Produto de excelente qualidade. Recomendo para todos que queiram ter uma tecnologia que atenda as suas necessidades. 
1;Muito ruim; Ele está chiando quando faz ligacao. 
1;Não compensa....; Péssimo celular, com quinze dias perdeu a cor, parecia pintado, quebrou a entrada do carregado, péssimo fone de ouvido, lento demais, trava direto, não tem o selo da anatel, nem pelo preço baixo não compensa. 
5;Excelente; Produto muito bom funciona perfeitamente. 
5;Um ótimo celular; Ótimo produto desempenho bom não tenho o que reclamar. 
1;Ruim; A câmera n tem foco. E ele n é original. Propaganda enganosa. 
4;Show; Meu pai ficou muito satisfeito. Atendeu suas espectativas. 
2;Ruim; Eu gostei apesar que a bateria nem dura hum dia com pouquíssimo uso hem so ligo ou recebo poucas ligaçoes ja acaba a bateria,porque sera hem?. 
1;Atendimento péssimo... ; Só vou opinar sobre o produto quando eu receber tudo o que eu comprei. Isso é um absurdo. Quero meu produto. 
4;Muito bom; Produto muito bom, atendeu minhas expectativas. 
1;10; Sinal fraco pois quando usado na zona rural. 
5;Ótimo aparelho!; Nunca achei que um celular chinês fosse tão bom, este aparelho está virando febre entre meus amigos por ter um custo x benefício excelente, digo com certeza que se estiveres em dúvida de qual aparelho ficar, fique com este!. 
1;Volume muito baixo , ele não gostou; O meu esposo não gostou volume muito baixo horrível. 
5;Excelente; Excelente produto, superou minhas expectativas eu o recomendo sem nenhuma restrição. 
1;Ruim.; O carregador veio queimado, mandaram outro e o mesmo explodiu. 
5;Excelente; Produto conforme anunciado recomendo. 
4;Muito bom; Produto muito bommm, otimo. Novinho amei !!!. 
5;Atende bem; Bom. 
1;Produto médio; Médio. 
4;Muito bom; Muito bom recomendo a todos. 
1;ruim; Ja trincou a tela interna. 
5;Ótimo Produto e Atendimento.; Òtimo produto, tudo dentro dos conformes! recomendo!. 
1;Muito ruim; Celular falcificado, nao recomendo. 
2;não atendeu a expectativa e preço alto; Bateria fraca, cara, câmera térmica boa, pesada, por ter uso bélico deveria ter uma capacidade maior de sinal. 
5;blu; Aparelho otimo, é o segundo gran pryme,. 
5;Ótimo produto; Estou muito satisfeito com o celular samsung a5. Tem ótima aparência, e tamanho de tela, com a maioria das qualidades do modelo top de linha da marca. Funciona muito bem em qualquer ambiente e ainda é à prova de água. Ótimo custo benefício. 
5;Excelente; Boooom. Recomendo. 
5;ESSE CELULAR E O MELHOR.; O celular e otimo,e a bateria dura dias,amei. 
1;Fui enganado; É uma reprica não vem com o selo da samsung fui enganado mostrei para um trquinico e ele falou que era uma boa reprica. 
1;Muito ruim; Horrível. 
5;otimo; Otimo. 
4;Bom; Pelo preço ótimo aparelho, dá pra fazer coisas básicas nele. 
1;Muito RUIM; Muito ruim trava de mais bateria viciada desliga sozinho não pega rede direito dos chips. 
4;Muito bom!; Estou satisfeito. Produto de boa qualidade!. 
5;excelente; Ótimo. Tenho o modelo antigo que funciona até hoje. Este modelo melhorado com 2 chips e o ideal para um telefone leve, durável e que pode ser usado nas piores condições. Ótimo produto e preço. Vale muito a pena ter um desses. 
2;Volume baixo ; Tem o volume muito baixo, não dá para ouvir. 
2;Chegou rápido vendedor bom, porém o produto é ruim; Ja tive um moto g2 logo quando foi lançado, e posso dizer que esse modelo moto g2 novo, é muito inferior. Trava a todo momento e a câmera muito ruim. Gravando videos congela e fica focando e desfocando a todo momento. 
5;Excelente; Ótimo muito bom. 
4;Muito bom; O produto é bom, só que me mandaram a nota fiscal. 
5;Ótimo; Gostei muito, do jeito que estava precisando. Recomendo. 
1;Mais ou menos; Bom mais a tela mais a tela da reflexo. 
5;Muito Bom, funcional!; Celularzinho muito bom para fazer e receber chamadas, bateria ótima, bom de sinal na área rural!. 
5;Exelente; Ótimo produto super resistente tem um volume muito bom bateria de longa duração. 
1;Quero devolução do dinheiro; Produto com defeitos e marcas de que foi aberto. 
5;muito bom!; Excelente. Superou as expectativas. Super recomendo. Câmera e desempenho excelentes!!!!. 
1;Muito ruim; Funciona perfeitamente mais não é nacional. 
5;Muito bom atendeu minhas expectativa ; Muito bom atendeu minhas expectativa. 
2;Ruim; Produto recondicionado. Deu problema na tela e descobri na assistência que o mesmo já tinha sido aberto e ainda por cima mau montado. 
1;Lixo; Porcaria não é original lixo não comprem essa bosta vão se arrepender. 
5;Excelente; Muito bom. 
2;Ruim; Uma titica. 
1;insatisfeito com o produto .; Produto veio com defeito , esta esquentando demais ao carregar e apresentando falhas em uma ligcao , fica cortando a ligacao. 
2;REPLICA MUITO RUIM; Celular replica muito fraca. De baixa qualidade. 
5;Excelente; Ótimo produto! superou minhas expectativas pois foi um presente dado ao meu sogro e ele soube manusear direito e sem complicações!!!. 
2;Celular MP90 G4 - Réplica do LG; É um aparelho um pouco lento, já arrependi de tê-lo comprado. No playstore muitos app's não consegui baixar, dá muita mensagem de erro, sendo que no meu outro celular não da problema nenhum. Apesar de eu ter comprado este celular por engano, achei que era um lg original. 
2;Ruim; Eu nao gostei desteproduto e nao recomendo a ninguem. Marca não recomndendada. Ja tive problemas logo no começo não pegava o wifi. A tela do telefone não responde aos comandos. Demora muito entrar um aplicativo. 
1;Muito ruim; Não venho o produtor como descrição era de 16 gb venho de 12 gb. 
1;Produto nao funciona .. quero devolver; Produto nao funciona. Quero devouve-lo. Assim que resolver qualifico como positivo. 
5;Ótimo; Ótimo celular, novo na caixa, com nota. Tudo certo, funcionando perfeitamente. 
1;Ruim; A rede que eu queria que pegase nao pega de geito nenhum fui na assistencia e em diseram que o problema é no celular. 
5;Simplesmente ótimo o produto,excelente.; Muito bom,excelente produto e com ótimo preço. 
4;Muito bom; Muito bom, recomendo. 
1;è pessimo; Não gostei, toda hora trava,todos os aplicativos param vou precisar comprar outro e esse vai para o lixo. 
1;Quero meu dinheiro de volta!; Péssimo produto. A bateria não dura nada. Lamentável!. 
1;ruim celular parece ser pirata mas ta funcionando; O celular parece ser pirata ,mas ta funcionando normal. 
2;Produto regular.; Não é para idoso, mas o produto é regular. O toque é muito baixo. 
4;Muito bom; Muito bom! produto de boa qualidade,da mesma forma que pensava. 
2;Horrível, frágil material de segunda, não recomend; Gps horrível perde muito fácil o sinal. Vidro da tela fragilissimo. , touch deixa a desejar sinal de wi-fi fraco. , ou seja economize 400 reais e passe raiva muita raiva. !!. 
2;Ruim de mais; O pinho celulares que eu comprei na minha vida pinho e pinho do que do paraguai. 
1;Muito ruim trava muito e não funcionou o fone ; A conexão com o fone de ouvido não funcionou e trava muito não gostei ??. 
1;Muito ruim; Um fracasso,pra mi não gostei eu não recomendo. 
5;Excelente celular; Gostei do design, rápido, boa qualidade de imagens e áudios, boa tela grande. Recomendo este celular, adoro a marca samsung. 
5;Bom; Poderia ter a antena com maior dbi mas valeu cada centavo. 
1;Muito ruim; Infelizmente foi um dinheiro jogado fora, horrível o aparelho. Não dura carga, totalmente desatualizado, não suporta nem assistir vídeo. Pessoal não comprem. 
5;Excelente; Otimo produto. 
2;Ruim; Muito bom. 
5;Excelente custo-benefício.; Tudo perfeito. Excelente custo benefício. 
1;Não gostei; Não consegui ouvir música. E achei o modelo muito grande. 
5;Tudo de bom; Utimo pos ja tive a experiencia de ter um. Z3 compact. 
5;Recomendo; Muito bom. O produto realmente tem o teclado bem grande e atende as pessoas mais idosas, recomendo. 
5;Produto perfeito; Produto original, perfeito, funcionando sem problema algum, mais que recomendado!. 
5;Excelente; Muito bom alta performance e desempenho excelente não tive problemas algum com o aparelho e suas funcionalidades. Bastante espaço câmera 100% show. 
5;Excelente; Celular top! pelo valor é impossível achar um melhor!. 
5;Excelente; Otimo custo beneficio. 
5;bateria dura sete dias, excelente.; Muito bom, bateria dura sete dias, excelente. 
2;Ruim; A câmera não é muito nítida. A bateria só dura metade do dia. 
5;Excelente; O produto é ótimo. Eu recomendo. 
5;Exelente celular.; Muito bom ja é. O terceiro blu quw eu compro. 
5;Excelente; Apesar do produto ser de vitrine estou perfeitamente satisfeito. Produto atendendo totalmente as minhas expectativas. 
1;Descartável; Com 2 mês de uso o celular começou dar problema,quando enviavam áudio pra mim a tela fica preta,não consigo encerrar as ligações ,uma porcaria descartável!. 
2;Mão tem TV ; Mão velho a nota fiscal né o manual. 
1;deu problema depois dos tres meses; Horrivel depois dos tres meses não funcionar mais entrei em contator com o vendedo r me passaram um numero pra resolver,nao me responder mais e outra fui abrir uma reclamaçao o mercado nao deixou então nao indico pra ninguem nao comprão que vao passa raivar não indicor mesmo tenho mais de tre anos comprando no mercado primeira vez que passo por isso. Se resolverem meu problema eu retiro se não continuo com a reclamaçao. 
5;Excelente; Ótimo custo benefício. Leve, pegada confortável, bom desempenho. A câmera deixa um pouco a desejar, mas pelo preço está condizente. 
1;Tá difícil para vocês ajudarem a trocar o aparelho; Está com defeito até para carregar o iphone. 
2;Trsvs trava muiti e do nada parou de funcionar!; Ele trava muito e o meu depois de 3 meses simplesmente parou!. 
5;Melhor custo-benefício da categoria; Melhor custo-benefício da categoria entrada-intermediário sem dúvida. 
2;Ruim; Estou muito sartifeito. O celular e muito bom. 
5;Muito bom!; Ótimo produto e cumpre o que diz, melhor preço beneficio do mercado. Se compara fácil com o s5 e derivados. Claro que temos que relevar a tecnologia da câmera pois os coreanos nessa área são imbatíveis. 
5;Excelente; Bom produto, atendeu a minha necessidade. Recomendo o site de vendas e o produto. 
5;Xiaomi Note 4X; Excelente aparelho, qualidade excepcional, câmeras (as 2) excelentes, tela muito sensível, confortável, acabamento, desempenho, pra mim nota 10 custo x beneficio. 
2;ruim; Celular funciona direito e e rapido mais uma semana de uso apareceu um faixa amarela na tela. 
2;E o carregador original ?; Celular tudo certo e normal, cabo carregador nao é original, ja provando celular não ser lacrado. Cabo original 110 reais, entao o que se paga mais barato no celular nao compensa no custo do cabo original após. 
4;bom; Bom. 
2;Ruim; Muito bom o produto podem comprar. 
2;nao veio do jeito que tinha que vir; Celular veio com problema nas cameras toda vez que eu tenho que usar a camera tenho que reeiniciar antes. 
1;Produto com defeito; Não funciona. Não é original. Veio com defeito na bateria, o chip não reconheceu. 
1;Produto defasado.; Produto defasado, não funciona mais aplicativos, somente servirá para ligar e fazer ligações. 
5;indico; Excelente produto. 
1;insatisfeito com o aparelho celeular dl yc130; Eu não gostei do aparelho pois comprei dia 18 de junho e o aparelho travou as teclas. Estou insatisfeito. 
5;Produto como esperado; Ótimo. 
5;Excelente; Recomemdo. 
5;Excelente; Excelente produto!!!! recomendo a todos !!!. 
2;É bonito mas bem xingling; A cor na foto da propaganda é muito diferente da cor do produto. 
4;bom; Bom o produto, já tenho e pedi mais um, grato. 
2;Celular trava muito. Não recomendo a compra. ; Produto de baixa qualidade. Não valeu a pena comprar. 
5;Excelente; Produto de otima qualidade, original com nota fiscal, nao trava, aparelho excelente. Recomendo a todos. 
2;Ruim; Ele veio mais nao vem nota fiscal e a qualidade do aparelho é ruim , falta originalidade. 
1;Não recomendo! Péssima compra.; Não tem assistência técnica. Ninguém conhece essa marca. Esse nome "moto"dá duplo sentido, faz pensar que é motorola e não blu. 
5;Adquiri uma compra excelente!; Produto de excelente qualidade. Fácil manuseio e funcionalidade. Exatamente como eu esperava!. 
5;Excelente; Gostei, recomendo muitooooooooooooooooooooooooooooooooo. 
1;Trava muito; Ele é muito bom mais tá travando muito. 
5;Excelente; Ótimo, fácil de manusear. 
1;Muito ruim; Nao gostei. 
2;Ruim; Eu gostaria de fazer a troca do celular pois não fiquei satisfeita. 
1;Aparelho defeituoso.; O celular não segura nenhuma conexão wifi, aparece toda hora uma escrita em chinês, as configurações não funcionam, trava. Aparelho muito ruim. Aparelho sem uma conta de e-mail não funciona, esse nem pega internet. 
1;O pior celular da minha vida.; Infelizmente em me arrependi de ter comprado este celular, pois ela não oferece suporte para whatsapp, nada de e-mail, e nenhum outro aplicativo mensagens instantâneas. Não vale a pena comprar, a não ser que compra de presente para sua vovozinha. 
5;Camera10; Bom produto ,mas infelizmente a sony não melhorou a potência dá bateria. 
5;Excelente; Tudo que vc procura esta presente neste aparelho. 
2;Infelizmente não foi o que eu esperava.; 0 software deste celular não e bom, quando o conecto no wi-fi o estado onde fica a rede do chip o estado da bateria desaparece da tela, a parte superior da tela some, e assim quando alguém liga no meu número somente toca e não vejo quem esta me ligando pelo fato da barra de estado ter desaparecido da tela. 
1;Camera frontal enganosa. Tem no maximo 3 mpx. ; Câmera frontal do lg k10 novo é péssima. Já vendi o meu celular. Já vendi o meu. 
1;Muito ruim; Bom produto vai atende bem minhas necessidade. 
2;Ruim; Duvidoso. 
1;PESSIMO; Produto ruim. 
5;Ótimo produto; Muito bom, excelente telefone. 
1;Arrependido de ter comprado ; Muito lento trava toda hora péssimo. 
1;Péssimo compra não inico.; Péssimo produto estou esperando meu dinheiro de volta. Não compro e não indico. Sai fora desse produto. 
4;bom de mais ; Produto de qualidade podem ir nele que vao amar. 
1;Muito ruim; Detestei. 
5;qualificação do celular.; Realmente veio sem nenhum problema. Confiável. 
5;Nota 10; Produto excelente de boa qualidade aprovado. 
5;excelente aparelho; Otimo celular muto bom recomendo. 
1;Frustrante a compra..; Veio com uma série de problemas e inviável para uso, indícios de aparelho recondicionado. Aguardo retorno para procedimento de troca ou de preferência, devolução e estorno. 
1;Péssima compra; Tive inúmeros problemas com o aparelho. 
2;Ruim; O produto é o que está descrito. Mas existem aparelhos melhores. 
2;Produto ruim.; Produto ruim. Carregador queimou na segunda semana de uso. Baixo volume. Não recomendo. 
4;Satisfeito; Produto bom , só o som que achei meio baixo de resto e um ótimo smartphone , custo benéfico muito bom !. 
2;Razoável ; Tela trava quando passo de baixo p/ cima. Ou vice versa. 
5;Excelente; Celular muito top, não deixa a desejar pra nenhum concorrente e com preço justo. Adorei a compra e não pensaria 2x em indicar o produto. Me surpreendi!. 
2;Ruim; Com defeito muito grave. Devolvi imediatamente. 
1;péssimo ; Porque já veio com defeito e eu não tenho tempo de reivindicar meu direito de consumido esto e uma vergonha não comprem!!. 
1;Falso; Achei que não é compatível com os da mesma marca, qualidade inferior ao "original ". 
2;Ruim; Câmera com defeito! porém muito bom aparelho!. 
1;Muito ruim; Horrível preciso do meu dinheiro de volta não vou continuar pagando um telefone que não funciona por favor resolvam o meu problema desde já agradeço. 
5;Recomendo 100%; O produto é excelente. Ótimo custo benefício. Boa velocidade. Recomendo!. 
1;Muito bom; Eu amei. Pelo preço q eh está ótimo. Ele e completo n trava muito. So a câmara n e muito boa mas tbm. N eh da mas ruim. P mim esta otimo. 
4;Satisfeito; Aparelho muito bonito, com um excelente formato e muito prático. 
1;Troca muita burocaria ; O aparelho top. Mas para trica muita burocracia. 
4;Muito bom; É muito bom. Super adorei. 
5;Excelente; Adorei muito bom mesmo e recomendo a todos. 
5;Satisfeito!; Excelente! para um smartphone intermediário tá ótimo, poderia já estar rodando com android 7. 0 mais com o 6. 0 também está bom. 
1;Não gostei; Não gostei muito lento e trava de mais. 
1;o pior aparelho do mercado; Ruin. 
4;Muito bom; Produto de boa qualidade recomendo. 
5;Ótimo smartphone! Ótimo vendedor!; Ótimo produto! recomendo a compra. Compacto do modo ideal. Bom processador, boas câmeras (traseira/frontal). Pode surpreender um pouco quanto a espessura, todavia, nada que desabone o visual. 
4;Muito bom!; Excelente produto. Original, atendeu minhas expectativas. 
1;Por acaso; Produto horrivel cel so trava nao da pra mexer. Nao tem memoria. Joguei dinheiro fora. Nao recomendo. 
5;Excelente; Muito bom. Era o que eu esparava. 
5;camera muito boa; Muito bom celular com um otimo custo beneficio. 
1;Péssimo, não faço mais negócio.; Muito ruim, produto arranhado e quebrado o carregador. 
1;Fraco de aplucativos; Ruim demais. Não tem o botao do menu. Pensei de ser bem melhor. 
1;Produto extremamente lento, decepção!!!; Produto péssimo, extremamente lento. E pra variar fiz a compra de uma cor e veio outra, a rosa, por sinal horrível. 
2;Demora para a garantia ; Tive um problema com a câmera do cel a demora na resposta da garantia. 
4;muito bom; Gostei muito, so q o aparelho escorrega muito facil da mão. 
5;Excelente; Produto de boa qualidade com funcionamento perfeito. 
4;Muito vom; Hshshshshahahahahahahahahhshshahahaahahahahahah. 
2;Bom; Gostei do produto muito bom de mais. 
1;Muito ruim; O produto veio com defeto e não gostei e queria o meu dinheiro de volta. 
1;ruim ; Não veio a nota fiscal , não veio a cor que eu comprei , ja mandei uma solicitação da nota fiscal ate agora nenhuma resposta. 
1;Muito ruim; Pesimo n e bom n recomendo pra ninguém orivel!!. Nunca foi original como fiz a pergunta respondeu que era original nunca foi esse aparelho e pesimo. 
4;Muito bom; Muito bom! bom de bateria a câmera ótima. 
5;Excelente; Telefone muito bom. Comprei para o meu padrasto e ele amou. Recomendo com certeza. 
2;Lindon de mas eu anmei; Muito legal. Muito obrigada eu recomendo e si produto garela. 
4;Produto de qualidade ; Bom atendeu às expectativas. 
5;muito boa aquisição !!! ; O produto muito bom otima qualidade !!!. 
5;Excelente; Tudo certo gosteiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii. 
5;Excelente; Muito bom comprei para minha esposa ela gostou. 
2;Ruim; Vei quebrado ,. 
5;perfeito ; Ótimo. 
5;Produto muito bom; Produto de excelente qualidade. Recomendo. 
1;Muito ruim; Nao durou uma semana. E uma replica veio com o lugar onde vai o chip estragado. Sem carregador,,,,,,,,,,. Sem nota. 
5;muito bom; Muito bom , um ótimo custo beneficio. 
1;Muito ruim; Celular é uma réplica, não recomendo. 
5;Excelente; Excelente melhor impossivel. 
2;Sem comentários; Poderia especificar melhor que ele só pegar chip da vivo, porque entendi que ele vinha com um chip da vivo. 
4;muito bom .; Muito bom é o que esperavamos. 
2;Ruim; Não foi boa compra esperava que fosse melhor. 
2;Ruim; Comprei para meu pai q ja é de idade. A bateria dura 2 dias e o viva voz é mt ruim. 
1;Uma merda; Vcs disserão que o celular era original e claro que não é. Se colocar na justiça quero ver vcs venderem essas porcarias. E aí vão mandar um celular original?ou não. 
1;Muito ruim; Uma merda! trava tanto que para vc abrir uma janela leva quase o dia todo e quando vc consegue fazer alguma coisa ele trava dnv. É um celular quebra galho. Se vc tem paciencia ele ate quebra o galho, mais se vc nao tem, vc taca na parede. 
5;Produto de excelente qualidade; Muito bom,um dos melhores q já usei aconselho a todos q quiserem fazer aquisição. 
5;Maravilhoso.; Muito bom. Excelente e funcional. 
1;Muito ruim; Trava toda hora e muito ruim sua memoria e ftaca de mais so serve pa atender as chamafas mesmo. 
4;Muito bom; E um bom aparelho. 
5;excelente; O celular é muito bom, atendeu oque eu espera. Muito bom pra que procura praticidade e qualidade. 
5;Muito bom; Tudo certinho, muito bom, legal. 
4;Muito bom; Muito bom, pega muito bem do jeito que minha mae gosta. 
2;Bom; Bom. 
1;Bom; Celular muito bom nas funçoes basicas para o cotidiano. 
5;Exelente; Muito bom tive problemas no cabo do carregador mais foi resolvido o produto e otimo boa qualidade pega bem mp3 otimo bem llimpo e auto ele reproduz as musicas eu gostei muito esta de parabéns. 
5;Excelente; Excelente produto. 
1;não é o que diz o anuncio.; Não é tão anti gravidade, meu celular caiu duas vezes. 
1;muito ruim; Infelismente, produto muito fraco e totalmente diferente do que eu já tinha que era o mesmo aparelho e da mesma marca. 
1;Catastrofico; Vem quebrado com defeito pessima qualidade. 
2;trava muito; Ele trava muito,e barato mais trava muito comprei sabendo q ele era ruim. 
2;o produto não vale a pena, a vendedora é boa; Produto nao funcionou tb não é original da lg. Mas devolveram meu dinheiro no final deu td certo. 
5;EXCELENTE; Excelente produto, tudo conforme o anunciado, pode comprar sem medo. 
5;Excelente !; Top,excelente tudo que eu esperava desse aparelho,assusta mesmo as concorrente, pelo desempenho e custo beneficio !!!. 
1;Nao recomendo; Nao recomendo tive alguns problemas que travam demais o whats chega sms fica preta a tela e é muito lento em comparaçao a outros aparelhos do mesmo valor mais inferiores. 
2;Decepcionada.; O produto com 9 dias de uso parou de funcionar, desligou o aparelho e não liga, aguardando uma posição da loja para solução. 
1;Golpistas!!!; Produto falso! não comprem!!!!. 
1;Não é de boa qualidade; O aparelho esta dando problema,como faço pra usar a garantia ou trocar o aparelho?não esta carregando e quando conseguimos carregar trava a toda hora,. 
1;Não comprem celular da Jacira; Péssimo aparelho, vendendora pior ainda, não comprem com a jacira, o aparelho deu defeito com menos de um mês e ela não quis trocar. Não compre nada com ela, não comprem celular dessa jacira. 
5;otimo produto; Celular muito bom atendeu todas as minhas necessidades não trava designer bonito e robusto estou muito satisfeito. 
1;Não recebi o produto correto!; Uma loja conceituda como webfones enviou mercadoria incorreta!. 
1;Muito ruim; No início funcionou direitinho, mas em seguida desativou e não entra nenhum aplicativo. O que posso fazer?. 
5;Excelente; Muito bom vcs estão de parabéns!!. 
4;Bom recomendo.; Produto bom recomendo a todos do mercadolivre. 
1;Ruim; Não parece original do nada desliga com bateria cheia, principalmente quando vou dormir deixo carregado e pela manhã esta descarregado sem fazer uso, e trava muito msm com a memoria de 32 gb. E não havendo praticamente nada nele. 
5;Excelente; Bom!. 
5;otimo; Muito bom saio tudo nos canformes. 
1;Muito ruim; Não aceitar cartão de 8g o resto tudo ok. 
1;o celular NÃO tem 3 meses de garantia; Se o celular descarregar totalmente, ja era !!! não comprem o celular !!o celular é importado portanto a garantia da asus não cobre, saiam dessa!. 
1;Nao veio o ptoduto que eu comprei; Nao veio o produto q eu comprei. Comprei um produto veio outro fol um moto x2 bambu branco nao foi que estava no anucio. 
2;Bom; Muito bom. 
5;Excelente; Muito bom o celular. Supre todas minhas necessidades. 
5;Top de linha.; E o melhor do momento, sem duvida. 
1;horrivel ; Uma verdadeira porcaria, não tem memória ne para o sistema operacional, vive pedindo para liberar espaço. 
2;O MotoG 4 é melhor do que o motoE4.; Ela mandou o moto e4. O motog 4 é o melhor celular que já tive!. 
5;Celular Blu; Celular muito bom, tem várias funções e vem com android 6. 0 marshmallow, ainda tem a função de transformar o cartão de memória em memória interna, muito legal! não trava e tem câmeras razoáveis para essa faixa de preço. Muito bom!. 
1;Dinheiro jogado fora!!!; Péssimo produto! celular tranca o tempo todo! é impossível de ser utilizado! mesmo usando para coisas básicas, sem baixar apps ele não funciona! foi o mesmo que jogar dinheiro no lixo, vou ter que comprar outro! não comprem! é dinheiro jogado fora! lamentável!!. 
5;Eficiente e bom; Muito bom mesmo, material bom é resistente. 
1;Tem nota; Quero minha nota fiscal se não vou devolver. 
1;Muito ruim; Não funciona nada apagava toda hora. 
2;Estou esperando vendendo entrar em contato comigo ; Um lixo porque veio com defeito e até agora estou esperando vendendo para falar comigo vou entrar com um processo vou chamar reportagem para voces já que voces não revólver. 
4;Muito bom; Muito bom!. 
5;Excelente; Veio corretamente atendendo todas as especificações e ainda ganhei uma capa e película!. 
1;Muito ruim; Problema no autofalante. 
5;Excelente; Ótimo aparelho, muito resistente, sistema operacional facil e eficiente, bateria com boa durabilidade, recomendo a todos. 
2;não gostei ....; O produto não e muito bom não , bateria acaba rápido e cel trava as vezes!. 
5;Excelente; Otimo superou todas as expectativas produto novo. 
2;Péssima escolha; Trava muito!. Com duas semanas de uso apagou e só voltou a funcionar depois de 24h. Sinceramente, não gostei. Vou tentar vende-lo assim que voltar da autorizada. 
5;amei; Eu amei gostei muito ótimo produto de boa qualidade excelente fiquei muito satisfeita vou comprar mais dois desse pra dar de presente eu recomendo o produto. 
2;Ruim; Muito ruim da pau toda hora no relogio. 
1;Bem meia boca; Pouca memoria camera muito ruim. 
5;Excelente; Celular com. Leve. Nao trava. Camera excelente. Recomendo. Ate agora tudo ok. 
2;Ruim; Celular bem básico pouca memória interna, nao da p instalar os app básicos. Nao compraria outro. 
1;Nada bom; Muito a desejar não tem as funções de um aparelho nacional a bateria descarrega logo. 
4;Excelente; Gostei só achei que a bateria descarega muito rápido fora isso muito bom. 
2;nao gostei; Quem for comprar nao pense q e original porque nao e o celular ja vem com a memoria cheia e as configuraçoes sao diferente do original porque eu tinha um e comprei pensando q este era original me enganei nao recomendo. 
1;Pessimo; Não gostei. Desse celular muito roim. 
2;Bom ; O produto atende as expectativas. 
4;Um aparelho que satisfez as minhas expectativas ; Produto com excelente qualidade e ótimo custo benefício. Ágil e de excelente tamanho e aparência e oferecido por um bom preço. 
5;Bom; Muito bom. 
1;Muito ruim; Muito cuidado com a compra. Foi enviado um aparelho na cor errada e película incompatível com o aparelho. 
1;Produto de alta qualidade ; Muito bom. 
1;Já tive um moto z play e esse não parece ser origi; Com menos de um mês de uso e o produto já trava, já até desligou sozinho mais de uma vez e a última dele foi que em duas vezes fui fazer vídeo e o app da câmera travou todo o celular e não salvou o vídeo. Já tive um moto z play e sinceramente não acho que esse seja um original. Sem contar que quando entro em um simples jogo demora um bom tempo pra rodar. Como faço pra utilizar a garantia ?. 
5;Excelente; Otimo. 
1;O produto não é original ; Já estragou, não durou 5 dias. 
4;Muito bom; Tudo beleza, a única ressalva é uq enão consegui colocar pra vibrar. 
5;Excelente; Tudo ok, excelente produto, bateria muito boa, tela grande com otima qualidade. Camera traseira otima em ambientes iluminados e mediana em ambientes escuros. Recomendo. 
5;Excelente; Todo ok. 
1;Gostaria que me mandasse um carregador que funcion; Achei o som do celular muito baixo e tbm o carregador de bateria não funciona tenho que usar um carregador de outro celular. Não estou satisfeita. 
4;Muito bom; O aparelho e muito bom. So achei que a tela e muito sensivel. Quebra muito facil! mas estou satisfeito com o produto!. 
1;quro uma troca; Nao funciona a internet 4g muita dificuldade em fazer ligações e a bateria não dura como o prometdo. 
1;Pessimo, n recomendo; Foi só trincar a tela pra descobrir que é tudo falso, falta parafuso, touch n pega mais, bateria e telas falsas. ????. 
1;Muito ruim; Produto de pessima qualidade, não pega o ponto do teclado e tem problema com chipe de internet, tela de toque não funciona direito. 
5;Muito bom ; Muito bom recomendo a todos do mercado livre. 
4;Instrumento de comunicação perfeita; Produto muito completo. 
5;Excelente; Produto de ótima qualidade,as primeiras impressões são muito positivas, pois seguem todas as especificações de configuração como anunciado, sendo assim recomendo. 
1;Parou de funcionar quando ele acabou a bateria; Veio funcionando quando acabou a bateria ele desligou e não ligou mais,não carrega o celular e não funciona. 
2;Razoável ; Razoável. Podia ser mais alto, já que é para idosos. 
5;Ótimo celular!; Excelente custo x benefício para um produto de entrada da xiaomi. Comprem sem medo. Super recomendo!. 
5;Agilidade; Conforme descritivo atendeu a todas expectativas!. 
1;Ruimmm; Muito ruim não e desbloqueado e veio travado. 
1;Pessimo; Muito ruim o carregador não conecta nem no aparelho e nem na tomada produtos todos da china. Não recomendo. Tou chateado. 
5;Exelente!!!!!!; Amei meu celular fica 8 dias sem descarregar, leve e pratico, muito bom , recomendo. 
5;Bom demais ; Muito bom,tudo certo. Recomendo,. 
5;muito satisfatorio; Produto atendeu minhas espectativas. 
2;Aquém das minhas expectativas; Os números da agenda d saparecem. Vc salva o número de alguém e depois não acha. 
1;Muito ruim; Apesar do designe ser muito bom ou similar ao j5, o software do produto é muito ruim. 
